,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power,Temp_diff,tool_wear_torque_product
6593,0,0.7974717335843795,0.4680587099991834,0.782171508333894,-1.0520116467823681,-1.5388769325040015,0,0,0,0,0,0,-1.0239451371154715,-0.8996909414297783,-1.422172042446477
6594,0,0.7974717335843795,0.40065782439365477,3.147251352308931,-2.03511478569242,-1.507455570139064,0,0,0,0,0,0,-1.818777912626033,-0.999586674575403,-1.4429049371073916
6595,1,0.7474756999567299,0.4680587099991834,-0.43941454315321227,-0.13913016065160544,-1.4760342077741262,0,0,0,0,0,0,-0.35429160695434675,-0.799795208284097,-1.3353486235081067
6596,1,0.7474756999567299,0.4680587099991834,-0.472882654152859,-0.05887684318956068,-1.42890216422672,0,0,0,0,0,0,-0.2628918225139244,-0.799795208284097,-1.2895664294957794
6597,0,0.7474756999567299,0.40065782439365477,-0.32227615465444864,0.6834663433343559,-1.3817701206793134,0,0,0,0,0,0,0.9167108914020141,-0.8996909414297216,-1.195383894363774
6598,0,0.7474756999567299,0.4680587099991834,-0.6402232091510928,1.1148279246928485,-1.3503487583143758,0,0,0,0,0,0,1.2557416933688716,-0.799795208284097,-1.128798044957901
6599,0,0.7974717335843795,0.4680587099991834,-0.24976191415521404,-0.04884517850680491,-1.3189273959494383,0,0,0,0,0,0,-0.09361188684034655,-0.8996909414297783,-1.1911382504059074
6600,1,0.7474756999567299,0.40065782439365477,-0.6402232091510928,0.7035296726998674,-1.2875060335845006,0,0,0,0,0,0,0.6829330829384685,-0.8996909414297216,-1.0941960467012886
6601,1,0.7474756999567299,0.4680587099991834,-1.0697306336465593,0.793814654844668,-1.2403739900370943,0,0,0,0,0,0,0.4468104324309919,-0.799795208284097,-1.0350754545879974
6602,0,0.7474756999567299,0.40065782439365477,-0.919124134148149,0.6734346786516008,-1.1932419464896877,0,0,0,0,0,0,0.4119321334093415,-0.8996909414297216,-0.9978199288577188
6603,1,0.7474756999567299,0.40065782439365477,-0.7573615976498564,0.7436563314308898,-1.1618205841247502,0,0,0,0,0,0,0.6411576125491039,-0.8996909414297216,-0.9563541395358892
6604,1,0.7474756999567299,0.40065782439365477,0.19090154734013484,-0.2595101368446733,-1.114688540577344,0,0,0,0,0,0,-0.11154649460731682,-0.8996909414297216,-1.0369506140027218
6605,1,0.7974717335843795,0.40065782439365477,0.8491077303331875,-0.991821658685834,-1.0675564970299374,0,0,0,0,0,0,-0.8896710441730469,-0.999586674575403,-1.1005645126380885
6606,2,0.7474756999567299,0.33325693878808776,-0.004329100157804543,0.4326747262654651,-1.020424453482531,0,0,0,0,0,0,0.801195534811037,-0.999586674575403,-0.8525835251323686
6607,0,0.7474756999567299,0.33325693878808776,0.0960752328411357,-0.08897183723782728,-0.941871047570187,0,0,0,0,0,0,0.0855968360652742,-0.999586674575403,-0.8625254080670391
6608,1,0.7474756999567299,0.2658560531825208,0.30246191733895733,-0.31970012494120725,-0.9104496852052494,0,0,0,0,0,0,-0.13193386601856635,-1.0994824077210843,-0.8755453828711632
6609,0,0.7474756999567299,0.2658560531825208,-0.36132228415403655,-0.008718519775782523,-0.863317641657843,0,0,0,0,0,0,-0.11327324021288927,-1.0994824077210843,-0.7783555166023356
6610,0,0.7474756999567299,0.2658560531825208,0.023560992341901083,-0.6005867360583647,-0.8318962792929054,0,0,0,0,0,0,-0.736334072187285,-1.0994824077210843,-0.8649312729764969
6611,2,0.7474756999567299,0.33325693878808776,0.2689938063393106,-0.6206500654238761,-0.8004749169279678,0,0,0,0,0,0,-0.6207009829413835,-0.999586674575403,-0.8449059856418932
6612,0,0.7974717335843795,0.40065782439365477,-1.7669829461392,3.0108125497336626,-0.7219215110156237,0,0,0,0,0,0,2.5089665608314955,-0.999586674575403,0.00896377501769395
6613,0,0.8474677672120007,0.40065782439365477,-0.14377956265633265,0.11166145641728534,-0.6905001486506862,0,0,0,0,0,0,0.217526086963767,-1.0994824077210275,-0.5958989675130221
6614,0,0.8474677672120007,0.40065782439365477,0.6761891568350127,-1.1322649642444131,-0.6590787862857486,0,0,0,0,0,0,-1.2092269028043272,-1.0994824077210275,-0.8563692243281328
6615,0,0.8474677672120007,0.40065782439365477,0.034717029341783334,0.21197810324484165,-0.627657423920811,0,0,0,0,0,0,0.49814186997846877,-1.0994824077210275,-0.5136749961956739
6616,1,0.8474677672120007,0.40065782439365477,-0.8856560231485022,0.5831496965067996,-0.5962360615558734,0,0,0,0,0,0,0.3175694104866286,-1.0994824077210275,-0.39224957900069163
6617,0,0.7974717335843795,0.40065782439365477,-1.2147591146450287,2.087899398920144,-0.549104018008467,0,0,0,0,0,0,1.9965155581595175,-0.999586674575403,0.04377805547219924
6618,1,0.7974717335843795,0.40065782439365477,-1.2816953366443222,2.589482633057926,-0.5176826556435293,1,0,0,1,0,0,2.5670676260371823,-0.999586674575403,0.21947695459524194
6619,1,0.8474677672120007,0.4680587099991834,0.49211454633695556,-0.8714416824927665,-0.470550612096123,0,0,0,0,0,0,-0.8871201699829971,-0.999586674575403,-0.6627678598494197
6620,1,0.7974717335843795,0.4680587099991834,1.4069095803273,-1.623816533699439,-0.42341856854871657,0,0,0,0,0,0,-1.7013690225016727,-0.8996909414297783,-0.8444814212461065
6621,1,0.8474677672120007,0.4680587099991834,1.7973708753231787,-1.8244498273545515,-0.37628652500131016,0,0,0,0,0,0,-1.9030843046071995,-0.999586674575403,-0.878658855106932
6622,0,0.8474677672120007,0.4680587099991834,-0.25533993265515514,1.1148279246928485,-0.32915448145390375,0,0,0,0,0,0,1.6016696667034414,-0.999586674575403,0.046360822213234766
6623,1,0.8474677672120007,0.4680587099991834,-0.5398188761521525,0.11166145641728534,-0.29773311908896616,0,0,0,0,0,0,-0.06877029665108574,-0.999586674575403,-0.2323657036207018
6624,0,0.8474677672120007,0.4680587099991834,-0.03779721115745129,-0.018750184458538297,-0.25060107554155975,0,0,0,0,0,0,0.09874364919861034,-0.999586674575403,-0.23105663006702634
6625,1,0.7974717335843795,0.4680587099991834,-0.6569572646509162,0.4427063909482209,-0.21917971317662216,0,0,0,0,0,0,0.30662027357856686,-0.8996909414297783,-0.049909154531388576
6626,0,0.7974717335843795,0.40065782439365477,0.41402228733777985,0.252104761975864,-0.17204766962921575,0,0,0,0,0,0,0.8423136645437351,-0.999586674575403,-0.06798852171863662
6627,1,0.8474677672120007,0.40065782439365477,1.8810411528222957,-1.7943548333062846,-0.14062630726427813,0,0,0,0,0,0,-1.8157855409800114,-1.0994824077210275,-0.7524570884593498
6628,0,0.7974717335843795,0.33325693878808776,0.30246191733895733,-0.5504284126445864,-0.09349426371687174,0,0,0,0,0,0,-0.49140109466955767,-1.0994824077210843,-0.28150903243300673
6629,0,0.7974717335843795,0.33325693878808776,-0.7908297086495032,0.9442896250860024,-0.062072901351934134,0,0,0,0,0,0,0.8873758382164341,-1.0994824077210843,0.29115757675055476
6630,1,0.7974717335843795,0.33325693878808776,-0.696003394150504,0.9342579604032467,-0.03065153898699653,0,0,0,0,0,0,0.955896243383019,-1.0994824077210843,0.32236305984087354
6631,1,0.7474756999567299,0.2658560531825208,-0.8968120601483845,1.5361578413685846,0.016480504560409875,0,0,0,0,0,0,1.5929476391843835,-1.0994824077210843,0.6060782173253035
6632,0,0.6974796663290803,0.2658560531825208,-1.326319484643851,1.1248595893756042,0.06361254810781627,0,0,0,0,0,0,0.6518516620381615,-0.999586674575403,0.5023076029217831
6633,1,0.7474756999567299,0.33325693878808776,1.1056965813304793,-1.0720749761478792,0.09503391047275388,0,0,0,0,0,0,-0.8901615969019034,-0.999586674575403,-0.3447691274052177
6634,0,0.7474756999567299,0.33325693878808776,-0.7964077271494443,0.45273805563097663,0.1421659540201603,0,0,0,0,0,0,0.21141379996222276,-0.999586674575403,0.3155346491419718
6635,0,0.7474756999567299,0.33325693878808776,-0.02664117415756904,-0.06890850787231645,0.1735873163850979,0,0,0,0,0,0,0.031302460035507546,-0.999586674575403,0.12808946840216517
6636,1,0.7474756999567299,0.33325693878808776,1.312083265828301,-1.4532782340925934,0.2050086787500355,0,0,0,0,0,0,-1.4451827653839924,-0.999586674575403,-0.43488292041093457
6637,2,0.7474756999567299,0.33325693878808776,-0.4784606726528002,0.8038463195274238,0.2521407222974419,0,0,0,0,0,0,0.9592123798300849,-0.999586674575403,0.579295280024429
6638,0,0.7474756999567299,0.33325693878808776,-0.4784606726528002,0.42264306158271003,0.3306941282097859,0,0,0,0,0,0,0.4175048124091442,-0.999586674575403,0.49077360350291227
6639,0,0.6974796663290803,0.33325693878808776,-0.8856560231485022,0.8439729782584461,0.36211549057472353,0,0,0,0,0,0,0.6695900487135894,-0.8996909414297216,0.7167126227940418
6640,0,0.6974796663290803,0.2658560531825208,-1.142244874145794,0.3223264147551537,0.3935368529396611,0,0,0,0,0,0,-0.22941650429680058,-0.999586674575403,0.5062702039491251
6641,0,0.7474756999567299,0.33325693878808776,0.9104659338325399,-1.1322649642444131,0.4249582153045987,0,0,0,0,0,0,-1.090964450931758,-0.999586674575403,-0.15573183018121126
6642,0,0.7974717335843795,0.40065782439365477,-0.6011770796515049,-0.24947847216191754,0.4563795776695363,0,0,0,0,0,0,-0.6185523619889947,-0.999586674575403,0.29112219638423936
6643,1,0.7474756999567299,0.33325693878808776,-1.2872733551442632,2.0578044048718778,0.48780094003447394,0,0,0,0,0,0,1.8804704046213765,-0.999586674575403,1.4487677822291756
6644,0,0.7474756999567299,0.40065782439365477,0.14627739934060582,0.3925480675344427,0.5349329835818804,0,0,0,0,0,0,0.8571283569551819,-0.8996909414297216,0.678997152301661
6645,1,0.7474756999567299,0.2658560531825208,-0.29438606215474306,-0.03881351382404913,0.5663543459468179,0,0,0,0,0,0,-0.11003559220244065,-1.0994824077210843,0.4909858857008057
6646,0,0.7474756999567299,0.33325693878808776,-0.3334321916543309,-0.5805234066928531,0.6134863894942243,0,0,0,0,0,0,-0.9208015203462396,-0.999586674575403,0.2521684130708143
6647,0,0.7474756999567299,0.33325693878808776,2.165520096319293,-1.764259839258018,0.6449077518591619,0,0,0,0,0,0,-1.6484874383310124,-0.999586674575403,-0.3456890169294222
6648,0,0.7474756999567299,0.2658560531825208,-0.2832300251548608,0.11166145641728534,0.6763291142240996,0,0,0,0,0,0,0.11671750118388921,-1.0994824077210843,0.6691967908322526
6649,1,0.7474756999567299,0.2658560531825208,-1.052996578146736,1.496031182637562,0.7077504765890371,0,0,0,0,0,0,1.3880535753958714,-1.0994824077210843,1.4453005063302509
6650,0,0.7974717335843795,0.2658560531825208,0.12396532534084133,-0.4701750951825417,0.7548825201364435,0,0,0,0,0,0,-0.47719468764189255,-1.1993781408667656,0.4217818891875811
6651,1,0.7474756999567299,0.2658560531825208,-1.4657699471423793,1.566252835416852,0.7863038825013812,0,0,0,0,0,0,1.077102011628724,-1.0994824077210843,1.5815502970114512
6652,2,0.7474756999567299,0.2658560531825208,0.2299476768397227,-0.43004843645151863,0.8334359260487876,0,0,0,0,0,0,-0.3493860796657875,-1.0994824077210843,0.5070131916417518
6653,1,0.6974796663290803,0.19845516757699214,0.3972882318379565,-1.0921383055133904,0.9119893319611315,0,0,0,0,0,0,-1.286832344509323,-1.0994824077210275,0.1825398521618034
6654,0,0.6974796663290803,0.19845516757699214,3.7050532023030436,-2.3460963908578445,0.9591213755085379,0,0,0,0,0,0,-2.2955264876918817,-1.0994824077210275,-0.533983326460802
6655,0,0.6974796663290803,0.19845516757699214,0.5590507683362491,-0.7309983769341876,0.9905427378734756,0,0,0,0,0,0,-0.6251453906648171,-1.0994824077210275,0.4518198201894872
6656,1,0.6974796663290803,0.2658560531825208,0.07934117734131232,0.4728013849964882,1.0219641002384132,0,0,0,0,0,0,0.9273362635090321,-0.999586674575403,1.2094549844707665
6657,0,0.6974796663290803,0.19845516757699214,-0.919124134148149,0.7637196607964014,1.0690961437858195,0,0,0,0,0,0,0.5332556343099709,-1.0994824077210275,1.437481445374514
6658,0,0.6974796663290803,0.2658560531825208,-0.606755098151446,1.0947645953273368,1.1005175061507573,0,0,0,0,0,0,1.257762770611757,-0.999586674575403,1.678987825844487
6659,0,0.6474836327014591,0.19845516757699214,0.48653652783701445,-0.8714416824927665,1.1319388685156948,0,0,0,0,0,0,-0.8901910300656344,-0.999586674575403,0.4667857151409664
6660,2,0.6974796663290803,0.33325693878808776,-0.6569572646509162,0.382516402851687,1.1633602308806323,0,0,0,0,0,0,0.22297122225406624,-0.8996909414297216,1.2938371581333632
6661,1,0.6474836327014591,0.2658560531825208,-0.21071578465562615,-0.018750184458538297,1.2419136367929764,0,0,0,0,0,0,-0.022305142173860204,-0.8996909414297783,1.106675020324081
6662,1,0.6474836327014591,0.2658560531825208,3.09147116730952,-2.1354314325199764,1.2890456803403827,0,0,0,0,0,0,-2.0434510624420135,-0.8996909414297783,-0.2694797078857183
6663,0,0.6474836327014591,0.2658560531825208,-0.19398172915580278,0.723593002065379,1.3361777238877892,0,0,0,0,0,0,1.0813403872060383,-0.8996909414297783,1.6964657268043712
6664,0,0.6474836327014591,0.2658560531825208,-0.004329100157804543,-0.159193490017117,1.3675990862527267,0,0,0,0,0,0,-0.08907917962571875,-0.8996909414297783,1.1227377066313429
6665,0,0.6474836327014591,0.2658560531825208,-0.5509749131520348,0.15178811514830773,1.3990204486176645,0,0,0,0,0,0,-0.02032330914928213,-0.8996909414297783,1.3659777250507785
6666,0,0.6474836327014591,0.2658560531825208,-0.696003394150504,1.1449229187411152,1.430441810982602,0,0,0,0,0,0,1.2472256979959324,-0.8996909414297783,2.0923720258754237
6667,2,0.6974796663290803,0.33325693878808776,-0.015485137157686792,-0.008718519775782523,1.4618631733475396,0,0,0,0,0,0,0.12943262791583207,-0.8996909414297216,1.310925875063776
6668,0,0.6974796663290803,0.33325693878808776,-0.3501662471541543,-0.07894017255507152,1.5404165792598836,0,0,0,0,0,0,-0.20681183455112273,-0.8996909414297216,1.330491217636278
6669,0,0.6974796663290803,0.33325693878808776,0.17974551034025257,-0.6106184007411204,1.5718379416248212,0,0,0,0,0,0,-0.658345999353782,-0.8996909414297216,0.9681962665650017
6670,0,0.7474756999567299,0.40065782439365477,2.561559409815113,-1.9849564622786418,1.603259303989759,0,0,0,0,0,0,-1.9237071413282998,-0.8996909414297216,-0.02570898397154925
6671,0,0.7474756999567299,0.40065782439365477,-1.0139504486471482,0.21197810324484165,1.6346806663546964,0,0,0,0,0,0,-0.27838347769119165,-0.8996909414297216,1.6312243313184893
6672,0,0.7974717335843795,0.4680587099991834,-0.6402232091510928,1.0546379365963146,1.666102028719634,0,0,0,0,0,0,1.1719160430619826,-0.8996909414297783,2.2970120646445897
6673,0,0.7974717335843795,0.4680587099991834,-0.8856560231485022,1.1850495774721375,1.6975233910845717,1,0,0,0,1,0,1.1299247294719217,-0.8996909414297783,2.4320943032373754
6674,0,0.7474756999567299,0.4680587099991834,0.44191237983748544,-0.45011176581703016,1.7289447534495093,0,0,0,0,0,0,-0.24803788588416903,-0.799795208284097,1.211542426083384
6675,0,0.7474756999567299,0.40065782439365477,0.2243696583397816,-1.2024866170237025,1.7603661158144468,0,0,0,0,0,0,-1.5457460747994423,-0.8996909414297216,0.6528864419607819
6676,0,0.7474756999567299,0.4680587099991834,-0.6458012276510339,0.4025797322171985,1.7917874781793846,0,0,0,0,0,0,0.25948796739009633,-0.799795208284097,1.9294100586259806
6677,0,0.7474756999567299,0.4680587099991834,-0.5788650056517404,-0.14916182533436123,1.823208840544322,0,0,0,0,0,0,-0.46304714694168936,-0.799795208284097,1.5246586679760394
6678,1,0.7474756999567299,0.4680587099991834,-1.1310888371459118,2.5694193036924142,-1.6959837443286896,1,0,0,1,0,0,2.7151556838241864,-0.799795208284097,-1.526544123077362
6679,0,0.7974717335843795,0.5354595956047504,-0.8187198011492087,0.24207309729310825,-1.648851700781283,0,0,0,0,0,0,-0.09284662458333184,-0.799795208284097,-1.481540297123977
6680,0,0.7474756999567299,0.5354595956047504,-0.6792693386506806,0.9743846191342698,-1.6174303384163455,0,0,0,0,0,0,1.0260158504456758,-0.6998994751384158,-1.4386239127832097
6681,0,0.6974796663290803,0.4680587099991834,-0.6346451906511517,0.5129280437275106,-1.5860089760514078,0,0,0,0,0,0,0.42190997591426926,-0.6998994751384158,-1.4148483066191573
6682,0,0.7474756999567299,0.5354595956047504,-0.1493575811562738,-0.10903516660333884,-1.5545876136864702,0,0,0,0,0,0,-0.11286117592065065,-0.6998994751384158,-1.4026774606066066
6683,0,0.7474756999567299,0.602860481210279,-1.231493170144852,1.0646696012790704,-1.5231662513215327,0,0,0,0,0,0,0.6596612614815471,-0.6000037419927912,-1.3296170041649868
6684,0,0.7974717335843795,0.602860481210279,-0.004329100157804543,0.04143980363799563,-1.491744888956595,0,0,0,0,0,0,0.21270885916640195,-0.6998994751384725,-1.3407264391880709
6685,0,0.7974717335843795,0.602860481210279,-0.03779721115745129,0.3624530734861761,-1.4603235265916574,0,0,0,0,0,0,0.6699040024600568,-0.6998994751384725,-1.295156527373637
6686,0,0.8474677672120007,0.670261366815846,0.9829801743317745,-1.5234998868718825,-1.42890216422672,0,0,0,0,0,0,-1.7105717916950087,-0.6998994751384158,-1.3773804986909852
6687,0,0.8474677672120007,0.670261366815846,0.8993098968326577,-1.1322649642444131,-1.3974808018617824,0,0,0,0,0,0,-1.0965959962590233,-0.6998994751384158,-1.3336149855586446
6688,0,0.8474677672120007,0.670261366815846,0.05145108484160671,0.03140813895523986,-1.3660594394968446,0,0,0,0,0,0,0.23715800717257735,-0.6998994751384158,-1.227120082948826
6689,0,0.8474677672120007,0.670261366815846,0.040295047841724455,0.3022630853896422,-1.334638077131907,0,0,0,0,0,0,0.6387833373414418,-0.6998994751384158,-1.1766323002165302
6690,0,0.8474677672120007,0.670261366815846,-1.092042707646324,0.9242262957204916,-1.3032167147669695,0,0,0,0,0,0,0.5993036537231233,-0.6998994751384158,-1.0913656173960444
6691,1,0.8474677672120007,0.670261366815846,-0.16051361815615603,0.7837829901619122,-1.2717953524020318,0,0,0,0,0,0,1.198013448237114,-0.6998994751384158,-1.0699251154088185
6692,1,0.8974638008396503,0.670261366815846,1.674654468324474,-1.64387986306495,-1.2246633088546255,0,0,0,0,0,0,-1.625372593747324,-0.799795208284097,-1.2760511295632377
6693,1,0.8974638008396503,0.670261366815846,1.2116789328293607,-1.3328982578995259,-1.177531265307219,0,0,0,0,0,0,-1.2834769638439494,-0.799795208284097,-1.2148077154710133
6694,1,0.8474677672120007,0.602860481210279,-1.3318975031437923,2.278501027892502,-1.1303992217598127,0,0,0,0,0,0,2.113581061373678,-0.799795208284097,-0.7279384946026706
6695,1,0.8474677672120007,0.670261366815846,-1.2705392996444398,1.5863161647823627,-1.0832671782124061,0,0,0,0,0,0,1.2937497188006226,-0.6998994751384158,-0.7565965913182697
6696,0,0.8474677672120007,0.602860481210279,0.5423167128364257,-0.8714416824927665,-1.0361351346649998,0,0,0,0,0,0,-0.859482429239258,-0.799795208284097,-1.0614338274930852
6697,0,0.7974717335843795,0.602860481210279,0.5813628423360135,-0.5905550713756088,-1.0047137723000623,0,0,0,0,0,0,-0.38663865389510144,-0.6998994751384725,-0.9956971068787855
6698,0,0.7974717335843795,0.5354595956047504,-0.6736913201507395,0.4728013849964882,-0.9732924099351247,0,0,0,0,0,0,0.3352881750529033,-0.799795208284097,-0.7990530308969347
